id,title,artist,album,album_artist,genre,grouping,composer,bpm,key,duration,comment,rating,coverart_location,color,Cover Art Filename,filename,Mood
2764,Fade Out Glow (A-Side),StudioRich,Stranger Vibes,,Lofi,Legacy,,85.0,D♭,110.08000000000001,Generated by Trackstar,5.0,,,Fade_Out_Glow_--A-Side--.jpg,Fade_Out_Glow_--A-Side--.flac,"Chill, Comforting, Dreamy, Intimate, Nostalgic"
2765,Fade Out Glow (B-Side),StudioRich,Stranger Vibes,,Lofi,Legacy,,81.0,Bm,119.36000000000001,Generated by Trackstar,5.0,,,Fade_Out_Glow_--B-Side--.jpg,Fade_Out_Glow_--B-Side--.flac,"Chill, Gritty, Melancholy, Tense"
2766,Fade Out Glow (C-Side),StudioRich,Stranger Vibes,,Lofi,Legacy,,80.0,Db,150.0,Generated by Trackstar,5.0,,,Fade_Out_Glow_--C-Side--.jpg,Fade_Out_Glow_--C-Side--.flac,"Chill, Dreamy, Intimate, Nostalgic, Weightless"
2767,Fade Out Glow (D-Side),StudioRich,Stranger Vibes,,Lofi,Legacy,,81.0,Db,145.88,Generated by Trackstar,5.0,,,Fade_Out_Glow_--D-Side--.jpg,Fade_Out_Glow_--D-Side--.flac,"Chill, Gritty, Intimate, Nostalgic"
2768,Faint Return (Side-01),,,,,,,0.0,,226.12,,,,,,,
2769,Faint Return (Side-01),,,,,,,0.0,,226.12,,,,,,,
2770,Faint Return,,,,,,,0.0,,141.72,,,,,,,
2771,Faint Return,,,,,,,0.0,,141.72,,,,,,,
2772,Fast Crush,,,,,,,0.0,,197.96,,,,,,,
2773,Fast Crush,,,,,,,0.0,,0.0,,,,,,,
2774,Fast Crush (Side-01),,,,,,,0.0,,146.28,,,,,,,
2775,Fast Crush (Side-01),,,,,,,0.0,,996.724,,,,,,,
2776,Faster Than Goodbye (Side-1),,,,,,,0.0,,177.52,,,,,,,
2777,Faster Than Goodbye,,,,,,,0.0,,258.48,,,,,,,
2778,Feather Circuit (Side-01),,,,,,,0.0,,144.28,,,,,,,
2779,Feather Circuit (Side-01),,,,,,,0.0,,144.28,,,,,,,
2780,Feather Circuit,,,,,,,85.0,Ebm,207.719979166,,,,,,,
2781,Feather Circuit,,,,,,,0.0,,207.72,,,,,,,
2782,Final Loop Memory (Side-1),,,,,,,0.0,,212.92000000000002,,,,,,,
2783,Final Loop Memory,,,,,,,0.0,,154.92000000000002,,,,,,,
2784,Flicker at Dusk,StudioRich,Stranger Vibes,,Lofi,Primer,,85.0388,E,144.16,Generated by Trackstar,5.0,,,Flicker_at_Dusk.jpg,Flicker_at_Dusk.flac,"Chill, Comforting, Dreamy, Hopeful, Nostalgic"
2785,Flicker_Of_Her_Voice,,,,,,,0.0,,189.8,,,,,,,
2786,Flicker_Of_Her_Voice_Side_1_,,,,,,,0.0,,214.96,,,,,,,
2787,Float Collapse (A-Side),StudioRich,Stranger Vibes,,Lofi,Break,,84.0,G♯m,114.28,Generated by Trackstar,5.0,,,Float_Collapse_--A-Side--.jpg,Float_Collapse_--A-Side--.flac,"Chill, Dreamy, Gritty, Melancholy, Tense"
2788,Float Collapse,StudioRich,Stranger Vibes,,Lofi,Break,,83.0,Dm,113.76,Generated by Trackstar,5.0,,,Float_Collapse.jpg,Float_Collapse.flac,"Chill, Comforting, Dreamy, Haunting, Nostalgic"
2789,Float Trigger (Side-01),,,,,,,0.0,,155.28,,,,,,,
2790,Float Trigger (Side-01),,,,,,,0.0,,155.28,,,,,,,
2791,Float Trigger,,,,,,,0.0,,137.96,,,,,,,
2792,Float Trigger,,,,,,,0.0,,137.96,,,,,,,
2793,Floating Through Her Street (Side-1),,,,,,,0.0,,181.96,,,,,,,
2794,Floating Through Her Street,,,,,,,0.0,,116.00000000000001,,,,,,,
2795,Flora Static,,,,,,,0.0,,240.00000000000003,,,,,,,
2796,Forest Rhythms,StudioRich,Stranger Vibes,,Lofi,,,83.0,G,102.08000000000001,Generated by Trackstar,0.0,,,Forest_Rhythms.jpg,Forest_Rhythms.flac,"Intimate, Melancholy, Nostalgic, Tense"
2797,Fourth Period Fog (A-Side),StudioRich,Stranger Vibes,,Lofi,Weight,,124.167,F♯/G♭,145.84,Generated by Trackstar,5.0,,,Fourth_Period_Fog_--A-Side--.jpg,Fourth_Period_Fog_--A-Side--.flac,"Chill, Dreamy, Hopeful, Melancholy, Weightless"
2798,Fourth Period Fog,StudioRich,Stranger Vibes,,Lofi,Weight,,94.0,D♭,102.08000000000001,Generated by Trackstar,5.0,,,Fourth_Period_Fog.jpg,Fourth_Period_Fog.flac,"Chill, Dreamy, Intimate, Nostalgic"
2799,Fracture Point Break (A-Side),StudioRich,Stranger Vibes,,Lofi,Break,,152.0,F♯/G♭,129.44,Generated by Trackstar,5.0,,,Fracture_Point_Break_--A-Side--.jpg,Fracture_Point_Break_--A-Side--.flac,"Cinematic, Dreamy, Gritty, Tense"
2800,Fracture Point Break (B-Side),StudioRich,Stranger Vibes,,Lofi,Break,,80.0,B♭,149.92000000000002,Generated by Trackstar,5.0,,,Fracture_Point_Break_--B-Side--.jpg,Fracture_Point_Break_--B-Side--.flac,"Chill, Comforting, Dreamy, Hopeful, Intimate, Lonely"
2801,Fracture Point Break (C-Side),StudioRich,Stranger Vibes,,Lofi,Break,,74.4167,D,131.08,Generated by Trackstar,5.0,,,Fracture_Point_Break_--C-Side--.jpg,Fracture_Point_Break_--C-Side--.flac,"Intimate, Melancholy, Nostalgic"
2802,Fracture Point Break (D-Side),StudioRich,Stranger Vibes,,Lofi,Break,,88.0,Fm,174.88000000000002,Generated by Trackstar,5.0,,,Fracture_Point_Break_--D-Side--.jpg,Fracture_Point_Break_--D-Side--.flac,"Dreamy, Gritty, Intimate, Melancholy, Nostalgic"
2803,Fracture Point Break (E-Side),StudioRich,Stranger Vibes,,Lofi,Break,,151.971,E♭,148.08,Generated by Trackstar,5.0,,,Fracture_Point_Break_--E-Side--.jpg,Fracture_Point_Break_--E-Side--.flac,"Dreamy, Melancholy, Nostalgic, Weightless"
2804,Fracture Point Break (F-Side),StudioRich,Stranger Vibes,,Lofi,Break,,75.5,E♭,142.72,Generated by Trackstar,5.0,,,Fracture_Point_Break_--F-Side--.jpg,Fracture_Point_Break_--F-Side--.flac,"Chill, Dreamy, Gritty, Lonely, Melancholy"
2805,Ghost Loop (Side-1),,,,,,,0.0,,342.92,,,,,,,
2806,Ghost Loop,,,,,,,0.0,,281.16,,,,,,,
2807,Ghost Train to Hawkins,StudioRich,Stranger Vibes,,Lofi,Primer,,142.417,Am,125.48,Generated by Trackstar,5.0,,,Ghost_Train_to_Hawkins.jpg,Ghost_Train_to_Hawkins.flac,"Chill, Cinematic, Dreamy, Gritty, Nostalgic"
2808,Ghosted Messages (Side-1),,,,,,,0.0,,116.92,,,,,,,
2809,Ghosted Messages,,,,,,,0.0,,122.92,,,,,,,
2810,Glass Drift (Side-01),,,,,,,0.0,,214.36,,,,,,,
2811,Glass Drift (Side-01),,,,,,,0.0,,214.36,,,,,,,
2812,Glass Drift,,,,,,,0.0,,151.4,,,,,,,
2813,Glass Drift,,,,,,,0.0,,151.4,,,,,,,
2814,Glass Transit (Side-01),,,,,,,0.0,,170.56,,,,,,,
2815,Glass Transit (Side-01),,,,,,,0.0,,170.56,,,,,,,
2816,Glass Transit,,,,,,,0.0,,134.48000000000002,,,,,,,
2817,Glass Transit,,,,,,,0.0,,134.48000000000002,,,,,,,
2818,Glide Memory (Side-01),,,,,,,0.0,,167.44,,,,,,,
2819,Glide Memory (Side-01),,,,,,,0.0,,167.44,,,,,,,
2820,Glide Memory,,,,,,,0.0,,134.8,,,,,,,
2821,Glide Memory,,,,,,,0.0,,0.009000000000000001,,,,,,,
2822,Glitchlove (Elevator Break) (Side-1),,,,,,,0.0,,271.24,,,,,,,
2823,Glitchlove (Elevator Break),,,,,,,0.0,,267.28000000000003,,,,,,,
2824,Glitchlove Again (Side-1),,,,,,,0.0,,169.24,,,,,,,
2825,Glitchlove Again,,,,,,,0.0,,194.96,,,,,,,
2826,Gravity Chord,,,,,,,0.0,,240.00000000000003,,,,,,,
2827,Half-Light Memory,StudioRich,Stranger Vibes,,Lofi,Primer,,142.0,B,164.52,Generated by Trackstar,5.0,,,Half-Light_Memory.jpg,Half-Light_Memory.flac,"Chill, Dreamy, Hopeful, Melancholy, Nostalgic"
2828,Halo Fade,,,,,,,0.0,,179.88000000000002,,,,,,,
2829,Halo Fade,,,,,,,0.0,,179.88000000000002,,,,,,,
2830,Halo Fade (Side-01),,,,,,,0.0,,180.8,,,,,,,
2831,Halo Fade (Side-01),,,,,,,0.0,,0.036000000000000004,,,,,,,
2832,Headphones In (A-Side),StudioRich,Stranger Vibes,,Lofi,Break,,118.0,D,162.76000000000002,Generated by Trackstar,5.0,,,Headphones_In_--A-Side--.jpg,Headphones_In_--A-Side--.flac,"Chill, Dreamy, Gritty, Weightless"
2833,Headphones In,StudioRich,Stranger Vibes,,Lofi,Break,,80.1667,B♭,139.84,Generated by Trackstar,5.0,,,Headphones_In.jpg,Headphones_In.flac,"Chill, Gritty, Haunting, Hopeful, Tense"
2834,Heartbeat Mosaic (Side-01),,,,,,,0.0,,117.36000000000001,,,,,,,
2835,Heartbeat Mosaic (Side-01),,,,,,,0.0,,117.36000000000001,,,,,,,
2836,Heartcode (Failing) (Side-1),,,,,,,0.0,,89.48,,,,,,,
2837,Heartcode (Failing),,,,,,,0.0,,148.56,,,,,,,
2838,Hold The Shape (Side-1),,,,,,,0.0,,73.08,,,,,,,
2839,Hold The Shape,,,,,,,0.0,,239.84,,,,,,,
2840,Hollow Frequency (Side-01),,,,,,,0.0,,170.24,,,,,,,
2841,Hollow Frequency (Side-01),,,,,,,0.0,,170.24,,,,,,,
2842,Hollow Frequency,,,,,,,0.0,,160.0,,,,,,,
2843,Hollow Frequency,,,,,,,0.0,,160.0,,,,,,,
2844,Horizon Echo,,,,,,,0.0,,240.00000000000003,,,,,,,
2845,Infinite Vistas,,,,,,,0.0,,240.00000000000003,,,,,,,
2846,Last Scene In Shadows,StudioRich,Stranger Vibes,,Lofi,,,79.5,Bm,169.0,Generated by Trackstar,0.0,,,Last_Scene_In_Shadows.jpg,Last_Scene_in_Shadows.flac,"Cinematic, Gritty, Haunting, Melancholy, Tense"
2847,Letters Left (A-Side),StudioRich,Stranger Vibes,,Lofi,Echo,,80.0,Db,174.88000000000002,Generated by Trackstar,5.0,,,Letters_Left_--A-Side--.jpg,Letters_Left_--A-Side--.flac,"Dreamy, Haunting, Melancholy, Playful, Weightless"
2848,Letters Left,StudioRich,Stranger Vibes,,Lofi,Echo,,164.0,Db,144.96,Generated by Trackstar,5.0,,,Letters_Left.jpg,Letters_Left.flac,"Cinematic, Dreamy, Melancholy, Nostalgic, Playful"
2849,Light Rewind (A-Side),StudioRich,Stranger Vibes,,Lofi,Legacy,,99.0,F,188.679979166,Generated by Trackstar,5.0,,,Light_Rewind_--A-Side--.jpg,Light_Rewind_--A-Side--.flac,"Dreamy, Energetic, Melancholy, Nostalgic, Playful"
2850,Light Rewind (B-Side),StudioRich,Stranger Vibes,,Lofi,Legacy,,100.0,B♭,95.96000000000001,Generated by Trackstar,5.0,,,Light_Rewind_--B-Side--.jpg,Light_Rewind_--B-Side--.flac,"Cinematic, Dark, Energetic"
2851,Light Rewind (C-Side),StudioRich,Stranger Vibes,,Lofi,Legacy,,80.1104,G,109.0,Generated by Trackstar,5.0,,,Light_Rewind_--C-Side--.jpg,Light_Rewind_--C-Side--.flac,"Chill, Cinematic, Gritty, Intimate, Lonely"
2852,Light Rewind (D-Side),StudioRich,Stranger Vibes,,Lofi,Legacy,,84.0,Fm,148.96,Generated by Trackstar,5.0,,,Light_Rewind_--D-Side--.jpg,Light_Rewind_--D-Side--.flac,"Chill, Dreamy, Gritty, Melancholy, Nostalgic"
2853,Light_From_A_Distance,,,,,,,0.0,,157.20000000000002,,,,,,,
2854,Light_From_A_Distance_(Side_1),,,,,,,0.0,,183.44,,,,,,,
2855,Lo Pulse (Side-01),,,,,,,0.0,,129.92000000000002,,,,,,,
2856,Lo Pulse (Side-01),,,,,,,0.0,,129.92000000000002,,,,,,,
2857,Lo Pulse,,,,,,,0.0,,143.96,,,,,,,
2858,Lo Pulse,,,,,,,0.0,,143.96,,,,,,,
2859,Lo-Fi Defiance,StudioRich,Stranger Vibes,,Lofi,Primer,,138.583,Bb,138.52,Generated by Trackstar,5.0,,,Lo-Fi_Defiance.jpg,Lo-Fi_Defiance.flac,"Chill, Dark, Intimate, Lonely, Melancholy"
2860,Loop Without Closure (Side-1),,,,,,,0.0,,134.68,,,,,,,
2861,Loop Without Closure,,,,,,,0.0,,220.0,,,,,,,
2862,Love Error 1997 (Side-1),,,,,,,0.0,,253.12,,,,,,,
2863,Love Error 1997,,,,,,,0.0,,218.52,,,,,,,
2864,Lucas’ Loop (A-Side),StudioRich,Stranger Vibes,,Lofi,Legacy,,76.5833,B,137.92000000000002,Generated by Trackstar,5.0,,,Lucas’_Loop_--A-Side--.jpg,Lucas’_Loop_--A-Side--.flac,"Chill, Comforting, Dreamy, Gritty, Tense, Weightless"
2865,Lucas’ Loop (B-Side),StudioRich,Stranger Vibes,,Lofi,Legacy,,79.1667,Cm,146.96,Generated by Trackstar,5.0,,,Lucas’_Loop_--B-Side--.jpg,Lucas’_Loop_--B-Side--.flac,"Chill, Comforting, Dreamy, Gritty, Weightless"
2866,Lucas’ Loop (C-Side),StudioRich,Stranger Vibes,,Lofi,Legacy,,137.0,E,102.2,Generated by Trackstar,5.0,,,Lucas’_Loop_--C-Side--.jpg,Lucas’_Loop_--C-Side--.flac,"Chill, Dark, Dreamy, Lonely, Melancholy"
2867,Lucas’ Loop (D-Side),StudioRich,Stranger Vibes,,Lofi,Legacy,,146.0,D,185.84,Generated by Trackstar,5.0,,,Lucas’_Loop_--D-Side--.jpg,Lucas’_Loop_--D-Side--.flac,"Chill, Dreamy, Lonely, Melancholy, Weightless"
2868,Luminous Fade,,,,,,,0.0,,240.00000000000003,,,,,,,
2869,Maxine’s Drift,StudioRich,Stranger Vibes,,Lofi,Echo,,87.8873,Cm,141.96,Generated by Trackstar,5.0,,,Maxine’s_Drift.jpg,Maxine’s_Drift.flac,"Chill, Comforting, Dreamy, Gritty, Nostalgic"
2870,Maxine’s Drift (A-Side),StudioRich,Stranger Vibes,,Lofi,Echo,,120.0,Bb,131.96,Generated by Trackstar,5.0,,,Maxine’s_Drift_--A-Side--.jpg,Maxine’s_Drift_--A-Side--.flac,"Chill, Dreamy, Gritty, Lonely, Melancholy, Weightless"
2871,Mayfield (C-Minor),StudioRich,Stranger Vibes,,Lofi,,,90.0,Cm,127.32000000000001,Generated by Trackstar,0.0,,,Mayfield_--C-Minor--.jpg,Mayfield_--C-minor--.flac,"Cinematic, Dreamy, Energetic, Hopeful, Weightless"
2872,Mayfield (D-Minor),StudioRich,Stranger Vibes,,Lofi,,,88.0,Dm,240.00000000000003,Generated by Trackstar,0.0,,,Mayfield_--D-Minor--.jpg,Mayfield_--D-minor--.flac,"Cinematic, Dreamy, Energetic, Hopeful, Weightless"
2873,Memory Drip (Side-01),,,,,,,0.0,,229.96,,,,,,,
2874,Memory Drip (Side-01),,,,,,,0.0,,229.96,,,,,,,
2875,Memory Lag (Side-1),,,,,,,0.0,,434.64000000000004,,,,,,,
2876,Memory Lag,,,,,,,0.0,,298.20000000000005,,,,,,,
2877,Memory Loadscreen (Side-1),,,,,,,0.0,,188.72,,,,,,,
2878,Memory Loadscreen,,,,,,,0.0,,181.04000000000002,,,,,,,
2879,Memory Drip,,,,,,,0.0,,227.84,,,,,,,
2880,Memory Drip,,,,,,,0.0,,0.036000000000000004,,,,,,,
2881,Midnight Bridge Run (Side-1),,,,,,,0.0,,420.0,,,,,,,
2882,Midnight Court (B-Side),StudioRich,Stranger Vibes,Lucas,Lofi,,,90.0,E♭,158.48000000000002,Generated by Trackstar,0.0,,,Midnight_Court_--B-Side--.jpg,Midnight_Court_--B-Side--.flac,"Chill, Comforting, Dreamy, Hopeful, Intimate"
2883,Midnight Court,StudioRich,Stranger Vibes,Lucas,Lofi,,,88.7029,Cm,159.88000000000002,Generated by Trackstar,0.0,,,Midnight_Court.jpg,Midnight_Court.flac,"Chill, Comforting, Dreamy, Hopeful, Intimate"
2884,Midnight Shadows,StudioRich,Stranger Vibes,,Lofi,,,82.0,Ebm,178.48000000000002,Generated by Trackstar,0.0,,,Midnight_Shadows.jpg,Midnight_Shadows.flac,"Gritty, Haunting, Lonely, Melancholy, Tense"
2885,Midnight_Bridge_Run,,,,,,,0.0,,249.12,,,,,,,
2886,Mind Drip,StudioRich,Stranger Vibes,,Lofi,Primer,,134.0,B,98.4,Generated by Trackstar,5.0,,,Mind_Drip.jpg,Mind_Drip.flac,"Dreamy, Energetic, Gritty, Playful"
2887,Mineral Static,,,,,,,0.0,,185.04000000000002,,,,,,,
2888,Mirage Cascade,,,,,,,0.0,,240.00000000000003,,,,,,,
2889,Mirror Fade (Side-1),,,,,,,0.0,,238.60000000000002,,,,,,,
2890,Mirror Fade,,,,,,,130.0,G,264.879979166,,,,,,,
2891,Mirror Shard (A-Side),StudioRich,Stranger Vibes,,Lofi,Flight,,86.2926,A♭,133.56,Generated by Trackstar,5.0,,,Mirror_Shard_--A-Side--.jpg,Mirror_Shard_--A-Side--.flac,"Cinematic, Dreamy, Intimate, Nostalgic"
2892,Mirror Shard,StudioRich,Stranger Vibes,,Lofi,Flight,,85.5,C♯m,148.48000000000002,Generated by Trackstar,5.0,,,Mirror_Shard.jpg,Mirror_Shard.flac,"Chill, Dreamy, Gritty, Nostalgic"
2893,Misty_Signal_Ii,,,,,,,0.0,,243.48000000000002,,,,,,,
2894,Misty_Signal_Ii,,,,,,,129.98467012109603,A,243.47997916600002,,,,,,,
2895,Misty_Signal_Ii_(Side_01),,,,,,,0.0,,174.52,,,,,,,
2896,Misty_Signal_Ii_(Side_01),,,,,,,0.0,,174.52,,,,,,,
2897,Mood for Leaving,StudioRich,Stranger Vibes,,Lofi,Primer,,95.0,Ab,90.92,Generated by Trackstar,5.0,,,Mood_for_Leaving.jpg,Mood_for_Leaving.flac,"Chill, Dreamy, Hopeful, Intimate"
2898,Morning Broadcast (Drift Edit),,,,,,,0.0,,209.92000000000002,,,,,,,
2899,Mute Reflex,,,,,,,0.0,,294.96000000000004,,,,,,,
2900,Mute Reflex,,,,,,,0.0,,294.96000000000004,,,,,,,
2901,Mute Reflex (Side-01),,,,,,,0.0,,270.32,,,,,,,
2902,Mute Reflex (Side-01),,,,,,,0.0,,0.314,,,,,,,
2903,Muted Sunrise (A-Side),StudioRich,Stranger Vibes,,Lofi,Withdrawal,,120.0,F♯/G♭,159.96,Generated by Trackstar,5.0,,,Muted_Sunrise_--A-Side--.jpg,Muted_Sunrise_--A-Side--.flac,"Cinematic, Dreamy, Weightless"
2904,Muted Sunrise,StudioRich,Stranger Vibes,,Lofi,Withdrawal,,110.0,E♭,138.16,Generated by Trackstar,5.0,,,Muted_Sunrise.jpg,Muted_Sunrise.flac,"Chill, Dark, Lonely, Melancholy"
2905,Near Her Window (Side-1),,,,,,,0.0,,189.48000000000002,,,,,,,
2906,Near Her Window,,,,,,,0.0,,218.4,,,,,,,
2907,Nebula Coil,,,,,,,0.0,,240.00000000000003,,,,,,,
2908,Neon Crush,StudioRich,Stranger Vibes,,Lofi,,,90.0,C,216.20000000000002,Generated by Trackstar,0.0,,,Neon_Crush.jpg,Neon_Crush.flac,"Chill, Dreamy, Intimate, Nostalgic, Weightless"
2909,Neon With Teeth (Side-01),,,,,,,0.0,,128.20000000000002,,,,,,,
2910,Neon With Teeth (Side-01),,,,,,,0.0,,128.20000000000002,,,,,,,
2911,Neon With Teeth,,,,,,,0.0,,134.0,,,,,,,
2912,Neon With Teeth,,,,,,,0.0,,134.0,,,,,,,
2913,No Exit Dream (Side-1),,,,,,,0.0,,174.76000000000002,,,,,,,
2914,No Exit Dream,,,,,,,0.0,,255.20000000000002,,,,,,,
2915,No Signal (A-Side),StudioRich,Stranger Vibes,,Lofi,Weight,,88.0,B♭,119.92,Generated by Trackstar,5.0,,,No_Signal_--A-Side--.jpg,No_Signal_--A-Side--.flac,"Chill, Dark, Gritty, Tense"
2916,No Signal,StudioRich,Stranger Vibes,,Lofi,Weight,,160.0,C,198.04000000000002,Generated by Trackstar,5.0,,,No_Signal.jpg,No_Signal.flac,"Chill, Dreamy, Energetic, Intimate, Tense, Weightless"
2917,Nothing Has Changed (Looped) (Side-1),,,,,,,0.0,,203.4,,,,,,,
2918,Nothing Has Changed (Looped),,,,,,,0.0,,261.96000000000004,,,,,,,
2919,Nothing_To_Grab_Onto,,,,,,,0.0,,164.4,,,,,,,
2920,Nothing_To_Grab_Onto_(Side_1),,,,,,,0.0,,223.4,,,,,,,
2921,Nowhere Shortcut (A-Side),StudioRich,Stranger Vibes,,Lofi,Flight,,105.54,Cm,138.68,Generated by Trackstar,5.0,,,Nowhere_Shortcut_--A-Side--.jpg,Nowhere_Shortcut_--A-Side--.flac,"Agrressive, Energetic, Gritty, Playful"
2922,Nowhere Shortcut,StudioRich,Stranger Vibes,,Lofi,Flight,,101.417,E♭,114.92,Generated by Trackstar,5.0,,,Nowhere_Shortcut.jpg,Nowhere_Shortcut.flac,"Agrressive, Energetic, Gritty, Playful, Tense"
2923,Orbital Lull,,,,,,,0.0,,160.04000000000002,,,,,,,
2924,Petal Fade (Side-01),,,,,,,0.0,,155.08,,,,,,,
2925,Petal Fade (Side-01),,,,,,,0.0,,155.08,,,,,,,
2926,Petal Fade,,,,,,,0.0,,229.00000000000003,,,,,,,
2927,Petal Fade,,,,,,,0.0,,0.023000000000000003,,,,,,,
2928,Phantom Crush (Side-01),,,,,,,0.0,,141.12,,,,,,,
2929,Phantom Crush (Side-01),,,,,,,0.0,,141.12,,,,,,,
2930,Phantom Crush (Side-02),,,,,,,0.0,,160.76000000000002,,,,,,,
2931,Phantom Crush (Side-02),,,,,,,0.0,,160.76000000000002,,,,,,,
2932,Phantom Crush (Side-04),,,,,,,0.0,,111.64,,,,,,,
2933,Phantom Crush (Side-04),,,,,,,0.0,,111.64,,,,,,,
2934,Phantom Tapestry,,,,,,,0.0,,240.00000000000003,,,,,,,
2935,Phantom Crush (Side-03),,,,,,,0.0,,95.96000000000001,,,,,,,
2936,Phantom Crush (Side-03),,,,,,,0.0,,0.0,,,,,,,
2937,Piano Of Solitude,StudioRich,Stranger Vibes,,Lofi,,,120.0,Am,152.04000000000002,Generated by Trackstar,0.0,,,Piano_Of_Solitude.jpg,Piano_of_Solitude.flac,"Haunting, Lonely, Melancholy, Tense, Weightless"
2938,Prism Atmosphere,,,,,,,0.0,,240.00000000000003,,,,,,,
2939,Prove It (B-Side),StudioRich,Stranger Vibes,Lucas,Lofi,,,79.4167,D♭,114.80000000000001,Generated by Trackstar,0.0,,,Prove_It_--B-Side--.jpg,Prove_It_--B-Side--.flac,"Chill, Comforting, Dreamy, Hopeful, Intimate"
2940,Prove It,StudioRich,Stranger Vibes,Lucas,Lofi,,,88.0,F♯/G♭,156.8,Generated by Trackstar,0.0,,,Prove_It.jpg,Prove_It.flac,"Chill, Comforting, Hopeful, Intimate"
2941,Pulse & Petals (Side-01),,,,,,,0.0,,107.64,,,,,,,
2942,Pulse & Petals (Side-01),,,,,,,0.0,,107.64,,,,,,,
2943,Pulse & Petals,,,,,,,0.0,,164.60000000000002,,,,,,,
2944,Pulse & Petals,,,,,,,0.0,,164.60000000000002,,,,,,,
2945,Pulse_In_The_Haze_(Side_01),,,,,,,0.0,,159.92000000000002,,,,,,,
2946,Pulse_In_The_Haze_(Side_01),,,,,,,0.0,,159.92000000000002,,,,,,,
2947,Pulse_In_The_Haze_(Side_02),,,,,,,0.0,,134.92000000000002,,,,,,,
2948,Pulse_In_The_Haze_(Side_02),,,,,,,0.0,,134.92000000000002,,,,,,,
2949,Pulse_In_The_Haze_(Side_03),,,,,,,0.0,,192.24,,,,,,,
2950,Pulse_In_The_Haze_(Side_03),,,,,,,0.0,,192.24,,,,,,,
2951,Pulse_In_The_Haze_(Side_04),,,,,,,0.0,,139.72,,,,,,,
2952,Pulse_In_The_Haze_(Side_04),,,,,,,0.0,,139.72,,,,,,,
2953,Quiet Frequencies,StudioRich,Stranger Vibes,,Lofi,Primer,,87.5833,Dm,138.48000000000002,Generated by Trackstar,5.0,,,Quiet_Frequencies.jpg,Quiet_Frequencies.flac,"Chill, Comforting, Dreamy, Hopeful, Intimate"
2954,Quiet Geometry (Side-01),,,,,,,0.0,,134.84,,,,,,,
2955,Quiet Geometry (Side-01),,,,,,,0.0,,134.84,,,,,,,
2956,Quiet Geometry,,,,,,,0.0,,137.04000000000002,,,,,,,
2957,Quiet Geometry,,,,,,,86.80796545576007,D,137.039979166,,,,,,,
2958,Radiant Brake (Side-01),,,,,,,0.0,,142.60000000000002,,,,,,,
2959,Radiant Brake (Side-01),,,,,,,0.0,,142.60000000000002,,,,,,,
2960,Radiant Flux,,,,,,,0.0,,240.00000000000003,,,,,,,
2961,Radiant Brake,,,,,,,0.0,,158.60000000000002,,,,,,,
2962,Radiant Brake,,,,,,,0.0,,0.201,,,,,,,
2963,Raincurve (Side-01) (1),,,,,,,0.0,,183.20000000000002,,,,,,,
2964,Raincurve (Side-01) (1),,,,,,,0.0,,183.20000000000002,,,,,,,
2965,Raincurve (Side-01),,,,,,,0.0,,183.20000000000002,,,,,,,
2966,Raincurve (Side-01),,,,,,,0.0,,183.20000000000002,,,,,,,
2967,Raincurve,,,,,,,0.0,,112.28,,,,,,,
2968,Raincurve,,,,,,,0.0,,231.26500000000001,,,,,,,
